,playerid,web_name,element_type,now_cost,team,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,XGI_Weighted,XGC_Weighted,AttackOpp_pergame,DefenceOpp_pergame
185,258.0,Vinicius,4.0,50.0,9.0,0.015,0.0,0.015,0.0,0.3656553324234515,3.0260199270568746,0.045390298905853124,0.0
186,259.0,Wilson,3.0,52.0,9.0,0.3875,0.0175,0.405,0.71,0.3656553324234515,3.0260199270568746,1.2255380704580343,0.25961528602065054
187,260.0,Al-Hamadi,4.0,48.0,10.0,0.0875,0.0025,0.09,0.5725,0.5138211626004927,2.1105224882925,0.189947023946325,0.2941626155887821
188,262.0,Broadhead,3.0,49.0,10.0,0.04,0.0075,0.0475,0.0,0.5138211626004927,2.1105224882925,0.10024981819389375,0.0
189,263.0,Burgess,2.0,40.0,10.0,0.0075,0.0325,0.04,1.72,0.5138211626004927,2.1105224882925,0.0844208995317,0.8837723996728474
190,264.0,Burns,3.0,48.0,10.0,0.015,0.1125,0.1275,0.97,0.5138211626004927,2.1105224882925,0.26909161725729375,0.4984065277224779
191,265.0,Chaplin,3.0,51.0,10.0,0.16749999999999998,0.055,0.2225,1.5074999999999998,0.5138211626004927,2.1105224882925,0.46959125364508125,0.7745854026202427
192,267.0,Davis,2.0,45.0,10.0,0.01,0.08,0.09,2.205,0.5138211626004927,2.1105224882925,0.189947023946325,1.1329756635340864
193,268.0,Delap,4.0,56.0,10.0,0.175,0.1925,0.36750000000000005,1.175,0.5138211626004927,2.1105224882925,0.7756170144474939,0.6037398660555789
194,271.0,Harness,3.0,49.0,10.0,0.0,0.0,0.0,0.0,0.5138211626004927,2.1105224882925,0.0,0.0
195,272.0,Hirst,4.0,54.0,10.0,0.0,0.0,0.0,0.0,0.5138211626004927,2.1105224882925,0.0,0.0
196,273.0,Humphreys,3.0,45.0,10.0,0.0,0.0,0.0,0.0,0.5138211626004927,2.1105224882925,0.0,0.0
197,274.0,Hutchinson,3.0,52.0,10.0,0.115,0.045,0.16,1.9175,0.5138211626004927,2.1105224882925,0.3376835981268,0.9852520792864448
198,276.0,Ladapo,4.0,45.0,10.0,0.0,0.0,0.0,0.0,0.5138211626004927,2.1105224882925,0.0,0.0
199,277.0,Luongo,3.0,44.0,10.0,0.0,0.0,0.0,0.0,0.5138211626004927,2.1105224882925,0.0,0.0
200,278.0,Morsy,3.0,49.0,10.0,0.0,0.025,0.025,1.72,0.5138211626004927,2.1105224882925,0.05276306220731251,0.8837723996728474
201,281.0,Taylor,3.0,48.0,10.0,0.055,0.115,0.17,0.8674999999999999,0.5138211626004927,2.1105224882925,0.35878882300972503,0.44573985855592735
202,285.0,B.Soumaré,3.0,44.0,11.0,0.0075,0.0225,0.03,1.1275,0.44916880364584016,2.2247408761325,0.066742226283975,0.5064378261106848
203,286.0,Cannon,4.0,45.0,11.0,0.0,0.0,0.0,0.0,0.44916880364584016,2.2247408761325,0.0,0.0
204,287.0,Choudhury,3.0,43.0,11.0,0.0,0.0475,0.0475,0.9824999999999999,0.44916880364584016,2.2247408761325,0.10567519161629375,0.4413083495820379
205,288.0,Coady,2.0,40.0,11.0,0.0,0.037500000000000006,0.037500000000000006,2.075,0.44916880364584016,2.2247408761325,0.08342778285496877,0.9320252675651184
206,289.0,Daka,4.0,48.0,11.0,0.0,0.0,0.0,0.6825,0.44916880364584016,2.2247408761325,0.0,0.3065577084882859
207,290.0,De Cordova-Reid,3.0,52.0,11.0,0.155,0.0025,0.1575,0.3925,0.44916880364584016,2.2247408761325,0.35039668799086876,0.17629875543099227
208,292.0,Golding,3.0,44.0,11.0,0.0,0.0,0.0,0.0,0.44916880364584016,2.2247408761325,0.0,0.0
209,295.0,Justin,2.0,43.0,11.0,0.05,0.03,0.08,1.9125,0.44916880364584016,2.2247408761325,0.1779792700906,0.8590353369726693
210,296.0,Kristiansen,2.0,45.0,11.0,0.0,0.095,0.095,2.075,0.44916880364584016,2.2247408761325,0.2113503832325875,0.9320252675651184
211,297.0,Marcal,3.0,45.0,11.0,0.0,0.0,0.0,0.0,0.44916880364584016,2.2247408761325,0.0,0.0
212,298.0,Mavididi,3.0,51.0,11.0,0.02,0.0925,0.1125,1.7525,0.44916880364584016,2.2247408761325,0.25028334856490625,0.7871683283893348
213,299.0,McAteer,3.0,47.0,11.0,0.0125,0.0125,0.025,1.1425,0.44916880364584016,2.2247408761325,0.055618521903312505,0.5131753581653724
214,300.0,Ndidi,3.0,49.0,11.0,0.0,0.0025,0.0025,0.18,0.44916880364584016,2.2247408761325,0.00556185219033125,0.08085038465625122
215,306.0,Vardy,4.0,56.0,11.0,0.305,0.1,0.40499999999999997,1.47,0.44916880364584016,2.2247408761325,0.9010200548336624,0.660278141359385
216,307.0,Vestergaard,2.0,40.0,11.0,0.0,0.0075,0.0075,1.835,0.44916880364584016,2.2247408761325,0.01668555657099375,0.8242247546901167
217,309.0,Winks,3.0,45.0,11.0,0.0,0.045,0.045,0.605,0.44916880364584016,2.2247408761325,0.1001133394259625,0.27174712620573327
218,310.0,A.Becker,1.0,54.0,12.0,0.0,0.06666666666666667,0.06666666666666667,0.9366666666666666,0.43890808488195165,1.8580845898249998,0.12387230598833332,0.41111057283942803
219,311.0,Alexander-Arnold,2.0,71.0,12.0,0.03666666666666667,0.36999999999999994,0.4066666666666667,0.9166666666666666,0.43890808488195165,1.8580845898249998,0.7556210665288333,0.40233241114178897
220,312.0,Bajcetic,3.0,45.0,12.0,0.0,0.0,0.0,0.0,0.43890808488195165,1.8580845898249998,0.0,0.0
221,314.0,Carvalho,3.0,46.0,4.0,0.13,0.0075,0.1375,0.32,0.6681291324528429,1.6863001004858333,0.2318662638168021,0.21380132238490976
222,315.0,Clark,3.0,45.0,12.0,0.0,0.0,0.0,0.0,0.43890808488195165,1.8580845898249998,0.0,0.0
223,316.0,Darwin,4.0,71.0,12.0,0.12,0.016666666666666666,0.1366666666666667,0.2733333333333334,0.43890808488195165,1.8580845898249998,0.25393822727608334,0.11996820986773346
224,317.0,Diogo J.,3.0,72.0,12.0,0.17666666666666667,0.08666666666666667,0.26333333333333336,0.32,0.43890808488195165,1.8580845898249998,0.4892956086539167,0.14045058716222453
225,318.0,Doak,3.0,45.0,12.0,0.0,0.0,0.0,0.0,0.43890808488195165,1.8580845898249998,0.0,0.0
226,319.0,Elliott,3.0,52.0,12.0,0.013333333333333334,0.043333333333333335,0.056666666666666664,0.06333333333333334,0.43890808488195165,1.8580845898249998,0.10529146009008332,0.027797512042523606
227,320.0,Endo,3.0,46.0,12.0,0.0,0.0,0.0,0.0,0.43890808488195165,1.8580845898249998,0.0,0.0
228,321.0,Gakpo,4.0,72.0,12.0,0.25,0.24333333333333332,0.49333333333333335,0.52,0.43890808488195165,1.8580845898249998,0.9166550643136666,0.22823220413861486
229,322.0,Gomez,2.0,49.0,12.0,0.01,0.02666666666666667,0.036666666666666674,0.9366666666666666,0.43890808488195165,1.8580845898249998,0.06812976829358335,0.41111057283942803
230,323.0,Gravenberch,3.0,50.0,12.0,0.0,0.12333333333333334,0.12333333333333334,0.9366666666666666,0.43890808488195165,1.8580845898249998,0.22916376607841665,0.41111057283942803
231,324.0,Jones,3.0,53.0,12.0,0.26666666666666666,0.04,0.30666666666666664,0.7066666666666667,0.43890808488195165,1.8580845898249998,0.5698126075463332,0.31016171331657916
232,327.0,Luis Díaz,3.0,75.0,12.0,0.5,0.060000000000000005,0.56,0.7799999999999999,0.43890808488195165,1.8580845898249998,1.0405273703020002,0.3423483062079222
233,328.0,M.Salah,3.0,136.0,12.0,0.9199999999999999,0.3066666666666667,1.2266666666666666,0.8933333333333334,0.43890808488195165,1.8580845898249998,2.279250430185333,0.39209122249454353
234,329.0,Mac Allister,3.0,62.0,12.0,0.16,0.26333333333333336,0.42333333333333334,0.22666666666666668,0.43890808488195165,1.8580845898249998,0.7865891430259166,0.09948583257324238
235,330.0,McConnell,3.0,44.0,12.0,0.0,0.0,0.0,0.0,0.43890808488195165,1.8580845898249998,0.0,0.0
236,331.0,Morton,3.0,44.0,12.0,0.0,0.0,0.0,0.0,0.43890808488195165,1.8580845898249998,0.0,0.0
237,335.0,Robertson,2.0,59.0,12.0,0.013333333333333334,0.12666666666666668,0.13999999999999999,0.5666666666666668,0.43890808488195165,1.8580845898249998,0.2601318425754999,0.24871458143310599
238,336.0,Szoboszlai,3.0,63.0,12.0,0.59,0.33,0.9199999999999999,0.8033333333333333,0.43890808488195165,1.8580845898249998,1.709437822639,0.35258949485516783
239,339.0,Virgil,2.0,65.0,12.0,0.03,0.016666666666666666,0.04666666666666667,0.9366666666666666,0.43890808488195165,1.8580845898249998,0.08671061419183333,0.41111057283942803
240,342.0,Bernardo,3.0,63.0,13.0,0.0675,0.13999999999999999,0.2075,1.43,0.3379800557340571,2.9587029181099997,0.6139308555078249,0.48331147969970156
241,343.0,Bobb,3.0,47.0,13.0,0.0,0.0,0.0,0.0,0.3379800557340571,2.9587029181099997,0.0,0.0
242,345.0,De Bruyne,3.0,94.0,13.0,0.02,0.1975,0.2175,0.39,0.3379800557340571,2.9587029181099997,0.6435178846889249,0.13181222173628226
243,346.0,Doku,3.0,62.0,13.0,0.005,0.042499999999999996,0.0475,0.3225,0.3379800557340571,2.9587029181099997,0.140538388610225,0.1089985679742334
244,348.0,Foden,3.0,92.0,13.0,0.1925,0.25,0.4425,1.095,0.3379800557340571,2.9587029181099997,1.309226041263675,0.3700881610287925
245,349.0,Grealish,3.0,64.0,13.0,0.025,0.0675,0.0925,0.7975,0.3379800557340571,2.9587029181099997,0.273680019925175,0.2695390944479105
246,350.0,Gvardiol,2.0,60.0,13.0,0.3025,0.0325,0.33499999999999996,1.43,0.3379800557340571,2.9587029181099997,0.9911654775668498,0.48331147969970156
247,351.0,Haaland,4.0,148.0,13.0,0.43999999999999995,0.055,0.495,1.43,0.3379800557340571,2.9587029181099997,1.4645579444644499,0.48331147969970156
248,352.0,J.Alvarez,4.0,70.0,13.0,0.0,0.0,0.0,0.0,0.3379800557340571,2.9587029181099997,0.0,0.0
249,354.0,Kovačić,3.0,54.0,13.0,0.022500000000000003,0.1,0.1225,1.02,0.3379800557340571,2.9587029181099997,0.36244110746847497,0.3447396568487382
250,355.0,Lewis,2.0,46.0,13.0,0.05,0.042499999999999996,0.0925,0.8825,0.3379800557340571,2.9587029181099997,0.273680019925175,0.29826739918530537
251,356.0,Matheus N.,3.0,49.0,13.0,0.0175,0.1175,0.135,0.855,0.3379800557340571,2.9587029181099997,0.39942489394485,0.28897294765261883
252,357.0,McAtee,3.0,46.0,13.0,0.0,0.0,0.0,0.0,0.3379800557340571,2.9587029181099997,0.0,0.0
253,358.0,Ortega Moreno,1.0,52.0,13.0,0.0,0.0,0.0,0.91,0.3379800557340571,2.9587029181099997,0.0,0.30756185071799197
254,359.0,Phillips,3.0,48.0,10.0,0.005,0.0075,0.0125,0.5075,0.5138211626004927,2.1105224882925,0.026381531103656253,0.26076424001975
255,360.0,Rodrigo,3.0,63.0,13.0,0.0,0.0,0.0,0.0,0.3379800557340571,2.9587029181099997,0.0,0.0
256,364.0,Amad,3.0,54.0,14.0,0.3275,0.21,0.5375,0.8325,0.6330750677459339,1.8677922239945832,1.0039383203970884,0.52703499389849
257,365.0,Antony,3.0,57.0,14.0,0.0075,0.015000000000000001,0.0225,0.1375,0.6330750677459339,1.8677922239945832,0.042025325039878124,0.08704782181506591
258,366.0,B.Fernandes,3.0,84.0,14.0,0.495,0.17500000000000002,0.67,0.8125,0.6330750677459339,1.8677922239945832,1.251420790076371,0.5143734925435712
259,368.0,Casemiro,3.0,48.0,14.0,0.0025,0.03,0.0325,0.1375,0.6330750677459339,1.8677922239945832,0.06070324727982396,0.08704782181506591
260,369.0,Dalot,2.0,51.0,14.0,0.1225,0.0425,0.16499999999999998,0.97,0.6330750677459339,1.8677922239945832,0.30818571695910624,0.6140828157135558
261,370.0,Eriksen,3.0,53.0,14.0,0.0,0.005,0.005,0.1375,0.6330750677459339,1.8677922239945832,0.009338961119972917,0.08704782181506591
262,372.0,Garnacho,3.0,60.0,14.0,0.1075,0.06,0.1675,0.575,0.6330750677459339,1.8677922239945832,0.31285519751909274,0.36401816395391196
263,373.0,Hannibal,3.0,45.0,14.0,0.0,0.0,0.0,0.0,0.6330750677459339,1.8677922239945832,0.0,0.0
264,375.0,Højlund,4.0,69.0,14.0,0.19749999999999998,0.10250000000000001,0.3,0.7525,0.6330750677459339,1.8677922239945832,0.560337667198375,0.4763889884788152
265,377.0,Maguire,2.0,49.0,14.0,0.02,0.0325,0.0525,0.7625,0.6330750677459339,1.8677922239945832,0.09805909175971561,0.48271973915627453
266,378.0,Mainoo,3.0,52.0,14.0,0.0325,0.04,0.0725,0.8325,0.6330750677459339,1.8677922239945832,0.13541493623960726,0.52703499389849
267,380.0,Martinez,2.0,44.0,14.0,0.08,0.1375,0.2175,0.97,0.6330750677459339,1.8677922239945832,0.40624480871882185,0.6140828157135558
268,381.0,McTominay,3.0,49.0,14.0,0.0,0.0,0.0,0.0,0.6330750677459339,1.8677922239945832,0.0,0.0
269,382.0,Mount,3.0,63.0,14.0,0.0,0.0075,0.0075,0.0,0.6330750677459339,1.8677922239945832,0.014008441679959373,0.0
270,383.0,Onana,1.0,52.0,14.0,0.0,0.0,0.0,0.97,0.6330750677459339,1.8677922239945832,0.0,0.6140828157135558
271,384.0,Pellistri,3.0,50.0,14.0,0.0,0.0,0.0,0.0,0.6330750677459339,1.8677922239945832,0.0,0.0
272,385.0,Rashford,3.0,67.0,14.0,0.0075,0.0175,0.025,0.0,0.6330750677459339,1.8677922239945832,0.04669480559986458,0.0
273,386.0,Sancho,3.0,62.0,6.0,0.1825,0.2225,0.40499999999999997,1.83,0.3665802721747495,2.662438397756875,1.0782875510915344,0.6708418980797916
274,388.0,Wan-Bissaka,2.0,46.0,19.0,0.0325,0.1075,0.14,1.4475,0.5765179752735423,1.9725925063183334,0.2761629508845667,0.8345097692084524
275,389.0,Zirkzee,4.0,65.0,14.0,0.0075,0.0025,0.01,0.21750000000000003,0.6330750677459339,1.8677922239945832,0.018677922239945834,0.13769382723474063
276,391.0,Almirón,3.0,55.0,15.0,0.0275,0.005,0.0325,0.185,0.4964717130338345,2.099656384196875,0.06823883248639843,0.09184726691125938
277,392.0,Barnes,3.0,61.0,15.0,0.1225,0.29,0.4125,0.23249999999999998,0.4964717130338345,2.099656384196875,0.8661082584812109,0.11542967328036652
278,394.0,Bruno G.,3.0,61.0,15.0,0.2975,0.20750000000000002,0.505,0.605,0.4964717130338345,2.099656384196875,1.0603264740194218,0.30036538638546983
279,395.0,Burn,2.0,44.0,15.0,0.0325,0.08750000000000001,0.12000000000000001,0.6174999999999999,0.4964717130338345,2.099656384196875,0.251958766103625,0.30657128279839274
280,396.0,Dúbravka,1.0,42.0,15.0,0.0,0.0,0.0,0.31,0.4964717130338345,2.099656384196875,0.0,0.1539062310404887
281,397.0,Fraser,3.0,48.0,17.0,0.0,0.0,0.0,0.0,0.4122796516735227,2.02466982259,0.0,0.0
282,398.0,Gordon,3.0,73.0,15.0,0.17250000000000001,0.2825,0.455,0.485,0.4964717130338345,2.099656384196875,0.9553436548095782,0.24078878082140973
283,399.0,Hall,2.0,47.0,15.0,0.035,0.325,0.36,0.4525,0.4964717130338345,2.099656384196875,0.755876298310875,0.22465345014781013
284,400.0,Hayden,3.0,44.0,15.0,0.0,0.0,0.0,0.0,0.4964717130338345,2.099656384196875,0.0,0.0
285,401.0,Isak,4.0,91.0,15.0,1.0925,0.265,1.3575,0.5975,0.4964717130338345,2.099656384196875,2.850283541547258,0.29664184853771614
286,402.0,J.Murphy,3.0,50.0,15.0,0.385,0.3425,0.7275,0.31,0.4964717130338345,2.099656384196875,1.5275000195032267,0.1539062310404887
287,403.0,Joelinton,3.0,60.0,15.0,0.135,0.065,0.2,0.22,0.4964717130338345,2.099656384196875,0.41993127683937503,0.10922377686744358
288,406.0,Kuol,3.0,44.0,15.0,0.0,0.0,0.0,0.0,0.4964717130338345,2.099656384196875,0.0,0.0
289,410.0,Longstaff,3.0,47.0,15.0,0.0175,0.0075,0.024999999999999998,0.185,0.4964717130338345,2.099656384196875,0.05249140960492187,0.09184726691125938
290,411.0,Miley,3.0,50.0,15.0,0.0,0.0025,0.0025,0.01,0.4964717130338345,2.099656384196875,0.005249140960492188,0.004964717130338345
291,415.0,Schär,2.0,54.0,15.0,0.025,0.03,0.055,0.6174999999999999,0.4964717130338345,2.099656384196875,0.11548110113082813,0.30657128279839274
292,417.0,Tonali,3.0,55.0,15.0,0.1925,0.05,0.2425,0.53,0.4964717130338345,2.099656384196875,0.5091666731677421,0.2631300079079323
293,419.0,White,3.0,45.0,15.0,0.0,0.0,0.0,0.0,0.4964717130338345,2.099656384196875,0.0,0.0
294,420.0,Willock,3.0,48.0,15.0,0.045,0.024999999999999998,0.07,0.1825,0.4964717130338345,2.099656384196875,0.14697594689378127,0.0906060876286748
295,421.0,Wilson,4.0,69.0,15.0,0.0,0.0,0.0,0.165,0.4964717130338345,2.099656384196875,0.0,0.0819178326505827
296,422.0,Aina,2.0,51.0,16.0,0.11249999999999999,0.02,0.1325,0.91,0.4101216819460298,1.9893029187008333,0.2635826367278604,0.37321073057088716
297,423.0,Anderson,3.0,50.0,16.0,0.045,0.2875,0.3325,0.8575,0.4101216819460298,1.9893029187008333,0.6614432204680272,0.3516793422687206
298,424.0,Awoniyi,4.0,55.0,16.0,0.0075,0.0,0.0075,0.0375,0.4101216819460298,1.9893029187008333,0.01491977189025625,0.015379563072976119
299,426.0,Bowler,3.0,45.0,16.0,0.0,0.0,0.0,0.0,0.4101216819460298,1.9893029187008333,0.0,0.0
300,428.0,Da Silva Moreira,3.0,44.0,16.0,0.0,0.0,0.0,0.0,0.4101216819460298,1.9893029187008333,0.0,0.0
301,429.0,Danilo,3.0,47.0,16.0,0.0,0.0,0.0,0.0,0.4101216819460298,1.9893029187008333,0.0,0.0
302,430.0,Dennis,4.0,49.0,16.0,0.0,0.0,0.0,0.0,0.4101216819460298,1.9893029187008333,0.0,0.0
303,431.0,Dominguez,3.0,48.0,16.0,0.1175,0.0075,0.125,0.185,0.4101216819460298,1.9893029187008333,0.24866286483760416,0.07587251116001553
304,432.0,Elanga,3.0,51.0,16.0,0.19,0.01,0.2,0.405,0.4101216819460298,1.9893029187008333,0.3978605837401667,0.1660992811881421
305,433.0,Gibbs-White,3.0,63.0,16.0,0.1025,0.37,0.4725,0.8524999999999999,0.4101216819460298,1.9893029187008333,0.9399456290861437,0.3496287338589904
306,434.0,Hudson-Odoi,3.0,53.0,16.0,0.0475,0.0575,0.10500000000000001,0.86,0.4101216819460298,1.9893029187008333,0.20887680646358753,0.3527046464735857
307,435.0,Mighten,3.0,45.0,16.0,0.0,0.0,0.0,0.0,0.4101216819460298,1.9893029187008333,0.0,0.0
308,436.0,Murillo,2.0,46.0,16.0,0.055,0.045,0.09999999999999999,0.8975,0.4101216819460298,1.9893029187008333,0.19893029187008332,0.36808420954656174
309,437.0,N.Williams,2.0,43.0,16.0,0.045,0.0325,0.0775,0.91,0.4101216819460298,1.9893029187008333,0.15417097619931458,0.37321073057088716
310,439.0,O'Brien,3.0,50.0,16.0,0.0,0.0,0.0,0.0,0.4101216819460298,1.9893029187008333,0.0,0.0
311,442.0,Sangaré,3.0,43.0,16.0,0.0,0.0,0.0,0.0,0.4101216819460298,1.9893029187008333,0.0,0.0
312,443.0,Sels,1.0,48.0,16.0,0.0,0.0,0.0,0.91,0.4101216819460298,1.9893029187008333,0.0,0.37321073057088716
313,446.0,Ui-jo,4.0,45.0,16.0,0.0,0.0,0.0,0.0,0.4101216819460298,1.9893029187008333,0.0,0.0
314,447.0,Wood,4.0,66.0,16.0,0.175,0.01,0.185,0.8524999999999999,0.4101216819460298,1.9893029187008333,0.36802103995965413,0.3496287338589904
315,449.0,Yates,3.0,49.0,16.0,0.0275,0.015000000000000001,0.042499999999999996,0.76,0.4101216819460298,1.9893029187008333,0.0845453740447854,0.31169247827898267
316,450.0,Alcaraz,3.0,49.0,17.0,0.0,0.0,0.0,0.0,0.4122796516735227,2.02466982259,0.0,0.0
317,451.0,Amo-Ameyaw,3.0,44.0,17.0,0.0,0.0,0.0,0.2775,0.4122796516735227,2.02466982259,0.0,0.11440760333940257
318,452.0,Aribo,3.0,49.0,17.0,0.0,0.0325,0.0325,1.1099999999999999,0.4122796516735227,2.02466982259,0.06580176923417501,0.4576304133576102
319,453.0,Armstrong,4.0,51.0,17.0,0.1825,0.0275,0.21000000000000002,1.745,0.4122796516735227,2.02466982259,0.42518066274390004,0.7194279921702972
320,455.0,Bednarek,2.0,40.0,17.0,0.0,0.0,0.0,1.3225,0.4122796516735227,2.02466982259,0.0,0.5452398393382338
321,458.0,Charles,3.0,45.0,17.0,0.0,0.0,0.0,0.0,0.4122796516735227,2.02466982259,0.0,0.0
322,459.0,Edozie,3.0,49.0,17.0,0.0,0.0,0.0,0.0,0.4122796516735227,2.02466982259,0.0,0.0
323,461.0,Harwood-Bellis,2.0,41.0,17.0,0.0025,0.04,0.0425,1.895,0.4122796516735227,2.02466982259,0.08604846746007501,0.7812699399213257
324,462.0,Kamaldeen,3.0,50.0,17.0,0.0,0.0075,0.0075,0.41,0.4122796516735227,2.02466982259,0.015185023669425,0.1690346571861443
325,463.0,Lallana,3.0,50.0,17.0,0.0,0.01,0.01,0.0,0.4122796516735227,2.02466982259,0.0202466982259,0.0
326,468.0,Mara,4.0,50.0,17.0,0.0,0.0,0.0,0.0,0.4122796516735227,2.02466982259,0.0,0.0
327,470.0,Onuachu,4.0,49.0,17.0,0.21,0.01,0.22,0.4525,0.4122796516735227,2.02466982259,0.4454273609698,0.18655654238226904
328,471.0,Smallbone,3.0,50.0,17.0,0.0,0.0,0.0,0.0,0.4122796516735227,2.02466982259,0.0,0.0
329,473.0,Stewart,4.0,44.0,17.0,0.0,0.0,0.0,0.0,0.4122796516735227,2.02466982259,0.0,0.0
330,476.0,Walker-Peters,2.0,43.0,17.0,0.0175,0.165,0.18,1.895,0.4122796516735227,2.02466982259,0.3644405680662,0.7812699399213257
331,477.0,Wood,2.0,40.0,17.0,0.057499999999999996,0.0075,0.065,1.5875,0.4122796516735227,2.02466982259,0.13160353846835002,0.6544939470317173
332,480.0,Bentancur,3.0,49.0,18.0,0.0,0.0075,0.0075,0.2,0.5285269848628942,1.27004472104875,0.009525335407865624,0.10570539697257886
333,481.0,Bergvall,3.0,44.0,18.0,0.0,0.024999999999999998,0.024999999999999998,0.8200000000000001,0.5285269848628942,1.27004472104875,0.031751118026218744,0.43339212758757334
334,482.0,Bissouma,3.0,49.0,18.0,0.0,0.005,0.005,1.6675,0.5285269848628942,1.27004472104875,0.00635022360524375,0.8813187472588762
335,483.0,Bryan,3.0,50.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
336,485.0,Devine,3.0,45.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
337,486.0,Dragusin,2.0,43.0,18.0,0.0,0.01,0.01,2.2824999999999998,0.5285269848628942,1.27004472104875,0.0127004472104875,1.2063628429495559
338,488.0,Forster,1.0,43.0,18.0,0.0,0.0,0.0,2.3475,0.5285269848628942,1.27004472104875,0.0,1.2407170969656445
339,489.0,Gray,3.0,46.0,18.0,0.0,0.005,0.005,1.8375,0.5285269848628942,1.27004472104875,0.00635022360524375,0.9711683346855682
340,490.0,Højbjerg,3.0,50.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
341,491.0,Johnson,3.0,65.0,18.0,0.2375,0.11750000000000001,0.355,0.9450000000000001,0.5285269848628942,1.27004472104875,0.4508658759723062,0.4994580006954351
342,492.0,Kulusevski,3.0,64.0,18.0,0.21,0.07,0.28,2.15,0.5285269848628942,1.27004472104875,0.35561252189365,1.1363330174552226
343,493.0,Lo Celso,3.0,49.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
344,494.0,Maddison,3.0,77.0,18.0,0.245,0.1075,0.3525,1.2899999999999998,0.5285269848628942,1.27004472104875,0.44769076416968434,0.6817998104731335
345,495.0,Pedro Porro,2.0,55.0,18.0,0.015,0.1,0.11499999999999999,2.0425,0.5285269848628942,1.27004472104875,0.14605514292060623,1.0795163665824616
346,497.0,Richarlison,4.0,68.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
347,499.0,P.M.Sarr,3.0,48.0,18.0,0.2325,0.02,0.2525,1.9324999999999999,0.5285269848628942,1.27004472104875,0.32068629206480936,1.021378398247543
348,500.0,Scarlett,4.0,45.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
349,501.0,Skipp,3.0,48.0,11.0,0.005,0.0075,0.0125,1.29,0.44916880364584016,2.2247408761325,0.027809260951656253,0.5794277567031338
350,502.0,Solomon,3.0,54.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
351,503.0,Son,3.0,99.0,18.0,0.42000000000000004,0.235,0.655,2.1775,0.5285269848628942,1.27004472104875,0.8318792922869314,1.1508675095389522
352,504.0,Spence,2.0,44.0,18.0,0.0225,0.1175,0.14,1.63,0.5285269848628942,1.27004472104875,0.177806260946825,0.8614989853265176
353,507.0,Veliz,4.0,50.0,18.0,0.0,0.0,0.0,0.0,0.5285269848628942,1.27004472104875,0.0,0.0
354,509.0,Werner,3.0,62.0,18.0,0.0,0.11,0.11,0.5575,0.5285269848628942,1.27004472104875,0.1397049193153625,0.29465379406106357
355,511.0,Álvarez,3.0,50.0,19.0,0.025,0.01,0.035,0.965,0.5765179752735423,1.9725925063183334,0.06904073772114168,0.5563398461389684
356,512.0,Antonio,4.0,53.0,19.0,0.0,0.0,0.0,0.0,0.5765179752735423,1.9725925063183334,0.0,0.0
357,514.0,Bowen,3.0,75.0,19.0,0.48,0.11,0.59,1.47,0.5765179752735423,1.9725925063183334,1.1638295787278166,0.8474814236521071
358,515.0,Cornet,3.0,47.0,17.0,0.0,0.0,0.0,0.0,0.4122796516735227,2.02466982259,0.0,0.0
359,518.0,Downes,3.0,48.0,17.0,0.0025,0.005,0.0075,1.5325,0.4122796516735227,2.02466982259,0.015185023669425,0.6318185661896736
360,519.0,Earthy,3.0,45.0,19.0,0.0,0.0,0.0,0.0,0.5765179752735423,1.9725925063183334,0.0,0.0
361,520.0,Emerson,2.0,44.0,19.0,0.0175,0.075,0.0925,0.745,0.5765179752735423,1.9725925063183334,0.18246480683444583,0.42950589157878905
362,521.0,Fabianski,1.0,41.0,19.0,0.0,0.0,0.0,1.28,0.5765179752735423,1.9725925063183334,0.0,0.7379430083501342
363,523.0,Ings,4.0,50.0,19.0,0.0,0.0,0.0,0.1025,0.5765179752735423,1.9725925063183334,0.0,0.05909309246553808
364,524.0,Kilman,2.0,44.0,19.0,0.14500000000000002,0.13,0.275,1.2574999999999998,0.5765179752735423,1.9725925063183334,0.5424629392375417,0.7249713539064793
365,525.0,Kudus,3.0,62.0,19.0,0.135,0.11,0.245,1.2675,0.5765179752735423,1.9725925063183334,0.4832851640479917,0.7307365336592149
366,526.0,L.Guilherme,3.0,47.0,19.0,0.0,0.0,0.0,0.0,0.5765179752735423,1.9725925063183334,0.0,0.0
367,527.0,L.Paquetá,3.0,57.0,19.0,0.26,0.04,0.30000000000000004,0.7975,0.5765179752735423,1.9725925063183334,0.5917777518955001,0.45977308528065
368,528.0,Mavropanos,2.0,44.0,19.0,0.0775,0.01,0.0875,1.25,0.5765179752735423,1.9725925063183334,0.17260184430285416,0.7206474690919279
