,playerid,web_name,element_type_x,now_cost,team,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,XGI_Weighted,XGC_Weighted,AttackOpp_pergame,DefenceOpp_pergame,element,position,multiplier,is_captain,is_vice_captain,element_type_y,IsInCurrentTeam
286,409.0,Livramento,2.0,45.0,15.0,0.0,0.02,0.02,1.072142857142857,0.335912604322814,2.372216163003485,0.04744432326006969,0.36014629934895986,,,,,,,N
287,410.0,Longstaff,3.0,47.0,15.0,0.03785714285714286,0.01357142857142857,0.05142857142857143,0.5964285714285714,0.335912604322814,2.372216163003485,0.12199968838303636,0.20034787472110693,,,,,,,N
288,411.0,Miley,3.0,50.0,15.0,0.0,0.0,0.0,0.0,0.335912604322814,2.372216163003485,0.0,0.0,,,,,,,N
289,413.0,Pope,1.0,50.0,15.0,0.0,0.0,0.0,1.3728571428571428,0.335912604322814,2.372216163003485,0.0,0.4611600182203203,,,,,,,N
290,415.0,Schär,2.0,54.0,15.0,0.09357142857142858,0.04142857142857143,0.135,1.0114285714285713,0.335912604322814,2.372216163003485,0.3202491820054705,0.3397516055150747,,,,,,,N
291,417.0,Tonali,3.0,55.0,15.0,0.060714285714285714,0.02214285714285714,0.08285714285714285,0.6528571428571429,0.335912604322814,2.372216163003485,0.19655505350600302,0.2193029431078943,,,,,,,N
292,419.0,White,3.0,45.0,15.0,0.0,0.0,0.0,0.0,0.335912604322814,2.372216163003485,0.0,0.0,,,,,,,N
293,420.0,Willock,3.0,48.0,15.0,0.03642857142857143,0.037142857142857144,0.07357142857142858,0.455,0.335912604322814,2.372216163003485,0.17452733199239925,0.15284023496688037,,,,,,,N
294,421.0,Wilson,4.0,69.0,15.0,0.0,0.0,0.0,0.03642857142857143,0.335912604322814,2.372216163003485,0.0,0.012236816300331082,,,,,,,N
295,422.0,Aina,2.0,49.0,16.0,0.007857142857142858,0.07714285714285715,0.08499999999999999,1.0357142857142858,0.34020938949071994,2.389629479224697,0.20311850573409923,0.3523597248296742,422.0,3.0,1.0,False,False,2.0,Y
296,423.0,Anderson,3.0,50.0,16.0,0.05285714285714285,0.08571428571428573,0.13857142857142857,0.6092857142857142,0.34020938949071994,2.389629479224697,0.3311343706925651,0.20728472088256,,,,,,,N
297,424.0,Awoniyi,4.0,55.0,16.0,0.03142857142857143,0.0064285714285714285,0.03785714285714286,0.17928571428571427,0.34020938949071994,2.389629479224697,0.09046454457064924,0.060994683401550495,,,,,,,N
298,426.0,Bowler,3.0,45.0,16.0,0.0,0.0,0.0,0.0,0.34020938949071994,2.389629479224697,0.0,0.0,,,,,,,N
299,428.0,Da Silva Moreira,3.0,44.0,16.0,0.0,0.0,0.0,0.02214285714285714,0.34020938949071994,2.389629479224697,0.0,0.007533207910151655,,,,,,,N
300,429.0,Danilo,3.0,47.0,16.0,0.0,0.0,0.0,0.02,0.34020938949071994,2.389629479224697,0.0,0.006804187789814398,,,,,,,N
301,430.0,Dennis,4.0,49.0,16.0,0.0,0.0,0.0,0.0,0.34020938949071994,2.389629479224697,0.0,0.0,,,,,,,N
302,431.0,Dominguez,3.0,48.0,16.0,0.05142857142857143,0.019285714285714288,0.07071428571428572,0.75,0.34020938949071994,2.389629479224697,0.168980941745175,0.2551570421180399,,,,,,,N
303,432.0,Elanga,3.0,51.0,16.0,0.06142857142857143,0.10642857142857144,0.16785714285714287,0.7557142857142857,0.34020938949071994,2.389629479224697,0.40111637686985985,0.2571010957722726,,,,,,,N
304,433.0,Gibbs-White,3.0,63.0,16.0,0.09785714285714285,0.09357142857142858,0.19142857142857145,0.6214285714285713,0.34020938949071994,2.389629479224697,0.4574433574515849,0.21141583489780447,,,,,,,N
305,434.0,Hudson-Odoi,3.0,54.0,16.0,0.09071428571428572,0.08499999999999999,0.1757142857142857,0.6171428571428572,0.34020938949071994,2.389629479224697,0.41989203706376815,0.20995779465713002,,,,,,,N
306,435.0,Mighten,3.0,45.0,16.0,0.0,0.0,0.0,0.0,0.34020938949071994,2.389629479224697,0.0,0.0,,,,,,,N
307,436.0,Murillo,2.0,46.0,16.0,0.05642857142857143,0.03357142857142857,0.09,1.1057142857142856,0.34020938949071994,2.389629479224697,0.21506665313022272,0.3761743820940246,,,,,,,N
308,439.0,O'Brien,3.0,50.0,16.0,0.0,0.0,0.0,0.0,0.34020938949071994,2.389629479224697,0.0,0.0,,,,,,,N
309,442.0,Sangaré,3.0,44.0,16.0,0.0014285714285714286,0.004285714285714286,0.005714285714285714,0.14142857142857143,0.34020938949071994,2.389629479224697,0.013655025595569697,0.048115327942258965,,,,,,,N
310,443.0,Sels,1.0,47.0,16.0,0.0,0.002857142857142857,0.002857142857142857,1.1057142857142856,0.34020938949071994,2.389629479224697,0.006827512797784849,0.3761743820940246,,,,,,,N
311,446.0,Ui-jo,4.0,45.0,16.0,0.0,0.0,0.0,0.0,0.34020938949071994,2.389629479224697,0.0,0.0,,,,,,,N
312,447.0,Wood,4.0,66.0,16.0,0.4100000000000001,0.01357142857142857,0.42357142857142854,0.88,0.34020938949071994,2.389629479224697,1.0121787722716038,0.2993842627518335,,,,,,,N
313,449.0,Yates,3.0,49.0,16.0,0.115,0.023571428571428573,0.13857142857142857,0.9714285714285714,0.34020938949071994,2.389629479224697,0.3311343706925651,0.3304891212195565,,,,,,,N
314,450.0,Alcaraz,3.0,49.0,17.0,0.005,0.002142857142857143,0.007142857142857144,0.0,0.3439046086140674,2.251199254158333,0.016079994672559526,0.0,,,,,,,N
315,451.0,Amo-Ameyaw,3.0,44.0,17.0,0.0014285714285714286,0.009285714285714286,0.010714285714285714,0.0,0.3439046086140674,2.251199254158333,0.024119992008839287,0.0,,,,,,,N
316,452.0,Aribo,3.0,49.0,17.0,0.15714285714285717,0.062142857142857146,0.2192857142857143,1.7678571428571426,0.3439046086140674,2.251199254158333,0.4936558364475774,0.6079742187998692,,,,,,,N
317,453.0,Armstrong,4.0,51.0,17.0,0.16857142857142857,0.02928571428571429,0.19785714285714287,1.1885714285714286,0.3439046086140674,2.251199254158333,0.44541585242989884,0.4087551919527202,,,,,,,N
318,455.0,Bednarek,2.0,40.0,17.0,0.0007142857142857143,0.05428571428571428,0.055,1.6449999999999998,0.3439046086140674,2.251199254158333,0.12381595897870833,0.5657230811701409,,,,,,,N
319,458.0,Charles,3.0,45.0,17.0,0.0,0.0,0.0,0.0,0.3439046086140674,2.251199254158333,0.0,0.0,,,,,,,N
320,459.0,Edozie,3.0,49.0,17.0,0.0,0.010714285714285714,0.010714285714285714,0.02214285714285714,0.3439046086140674,2.251199254158333,0.024119992008839287,0.007615030619311492,,,,,,,N
321,461.0,Harwood-Bellis,2.0,41.0,17.0,0.08285714285714285,0.012142857142857143,0.09499999999999999,1.7285714285714284,0.3439046086140674,2.251199254158333,0.21386392914504168,0.5944636806043165,,,,,,,N
322,462.0,Kamaldeen,3.0,50.0,17.0,0.0014285714285714286,0.0007142857142857143,0.002142857142857143,0.19571428571428573,0.3439046086140674,2.251199254158333,0.004823998401767857,0.0673070448287532,,,,,,,N
323,463.0,Lallana,3.0,50.0,17.0,0.010714285714285716,0.03142857142857143,0.04214285714285714,0.4064285714285715,0.3439046086140674,2.251199254158333,0.09487196856810119,0.1397726587867174,,,,,,,N
324,468.0,Mara,4.0,50.0,17.0,0.0,0.0,0.0,0.0,0.3439046086140674,2.251199254158333,0.0,0.0,,,,,,,N
325,470.0,Onuachu,4.0,49.0,17.0,0.004285714285714286,0.0,0.004285714285714286,0.225,0.3439046086140674,2.251199254158333,0.009647996803535714,0.07737853693816517,,,,,,,N
326,471.0,Smallbone,3.0,50.0,17.0,0.02214285714285714,0.038571428571428576,0.06071428571428572,0.35214285714285715,0.3439046086140674,2.251199254158333,0.13667995471675598,0.12110355146195374,,,,,,,N
327,473.0,Stewart,4.0,44.0,17.0,0.012142857142857144,0.0014285714285714286,0.01357142857142857,0.18285714285714283,0.3439046086140674,2.251199254158333,0.030551989877863093,0.06288541414657232,,,,,,,N
328,476.0,Walker-Peters,2.0,44.0,17.0,0.017142857142857144,0.075,0.09214285714285714,2.1585714285714284,0.3439046086140674,2.251199254158333,0.20743193127601786,0.7423426623083654,,,,,,,N
329,480.0,Bentancur,3.0,49.0,18.0,0.05142857142857143,0.017857142857142856,0.06928571428571428,0.5885714285714286,0.34573924929771127,2.374656552100606,0.16452977539554198,0.20349224387236722,,,,,,,N
330,481.0,Bergvall,3.0,44.0,18.0,0.005714285714285714,0.02,0.025714285714285714,0.11,0.34573924929771127,2.374656552100606,0.06106259705401558,0.03803131742274824,,,,,,,N
331,482.0,Bissouma,3.0,49.0,18.0,0.022857142857142857,0.024999999999999998,0.04785714285714286,0.7400000000000001,0.34573924929771127,2.374656552100606,0.11364427785052902,0.2558470444803063,,,,,,,N
332,483.0,Bryan,3.0,50.0,18.0,0.0,0.0,0.0,0.0,0.34573924929771127,2.374656552100606,0.0,0.0,,,,,,,N
333,485.0,Devine,3.0,45.0,18.0,0.0,0.0,0.0,0.0,0.34573924929771127,2.374656552100606,0.0,0.0,,,,,,,N
334,489.0,Gray,3.0,46.0,18.0,0.002142857142857143,0.0014285714285714286,0.003571428571428572,0.24642857142857144,0.34573924929771127,2.374656552100606,0.008480916257502165,0.08520002929122171,,,,,,,N
335,490.0,Højbjerg,3.0,50.0,18.0,0.0,0.0,0.0,0.0,0.34573924929771127,2.374656552100606,0.0,0.0,,,,,,,N
336,491.0,Johnson,3.0,67.0,18.0,0.5035714285714286,0.045714285714285714,0.5492857142857143,1.2635714285714286,0.34573924929771127,2.374656552100606,1.3043649204038328,0.4368662371483223,,,,,,,N
337,492.0,Kulusevski,3.0,63.0,18.0,0.10928571428571429,0.18357142857142855,0.2928571428571428,1.2557142857142858,0.34573924929771127,2.374656552100606,0.6954351331151774,0.4341497144752689,,,,,,,N
338,493.0,Lo Celso,3.0,49.0,18.0,0.0,0.0,0.0,0.0,0.34573924929771127,2.374656552100606,0.0,0.0,,,,,,,N
339,494.0,Maddison,3.0,76.0,18.0,0.24357142857142858,0.28285714285714286,0.5264285714285715,1.0171428571428571,0.34573924929771127,2.374656552100606,1.250087056355819,0.3516662078571006,494.0,7.0,1.0,False,False,3.0,Y
340,495.0,Pedro Porro,2.0,56.0,18.0,0.08285714285714285,0.10785714285714286,0.19071428571428573,1.3378571428571429,0.34573924929771127,2.374656552100606,0.4528809281506155,0.46254972423900936,,,,,,,N
341,497.0,Richarlison,4.0,68.0,18.0,0.01357142857142857,0.034999999999999996,0.04857142857142857,0.04214285714285715,0.34573924929771127,2.374656552100606,0.11534046110202943,0.01457043979183212,,,,,,,N
342,498.0,Romero,2.0,50.0,18.0,0.07357142857142858,0.05285714285714285,0.12642857142857142,0.9028571428571429,0.34573924929771127,2.374656552100606,0.3002244355155766,0.31215315079450506,,,,,,,N
343,499.0,P.M.Sarr,3.0,48.0,18.0,0.049999999999999996,0.02714285714285714,0.07714285714285714,0.7442857142857143,0.34573924929771127,2.374656552100606,0.18318779116204675,0.2573287841201537,,,,,,,N
344,500.0,Scarlett,4.0,45.0,18.0,0.0,0.0,0.0,0.0,0.34573924929771127,2.374656552100606,0.0,0.0,,,,,,,N
345,501.0,Skipp,3.0,48.0,11.0,0.003571428571428572,0.017142857142857144,0.020714285714285713,1.0292857142857144,0.3630359435937315,2.31270886376303,0.04790611217794848,0.37366771051326225,,,,,,,N
346,502.0,Solomon,3.0,54.0,18.0,0.0,0.0,0.0,0.0,0.34573924929771127,2.374656552100606,0.0,0.0,,,,,,,N
347,503.0,Son,3.0,98.0,18.0,0.15285714285714286,0.17857142857142858,0.3314285714285714,0.995,0.34573924929771127,2.374656552100606,0.7870290286962007,0.3440105530512227,,,,,,,N
348,505.0,Udogie,2.0,49.0,18.0,0.02214285714285714,0.07357142857142858,0.0957142857142857,1.3785714285714286,0.34573924929771127,2.374656552100606,0.22728855570105802,0.4766262508175591,,,,,,,N
349,507.0,Veliz,4.0,50.0,18.0,0.0,0.0,0.0,0.0,0.34573924929771127,2.374656552100606,0.0,0.0,,,,,,,N
350,508.0,Vicario,1.0,49.0,18.0,0.0,0.0,0.0,1.0892857142857142,0.34573924929771127,2.374656552100606,0.0,0.37660882512786403,,,,,,,N
351,509.0,Werner,3.0,62.0,18.0,0.07428571428571429,0.07499999999999998,0.14928571428571427,0.4578571428571428,0.34573924929771127,2.374656552100606,0.3545022995635904,0.15829918485702352,,,,,,,N
352,511.0,Álvarez,3.0,50.0,19.0,0.0064285714285714285,0.03142857142857143,0.03785714285714286,0.7721428571428571,0.354174656673882,2.391682307772464,0.09054225879424328,0.2734734313317618,,,,,,,N
353,512.0,Antonio,4.0,54.0,19.0,0.15714285714285717,0.06499999999999999,0.22214285714285714,1.2735714285714284,0.354174656673882,2.391682307772464,0.5312951412265973,0.4510667234639511,,,,,,,N
354,514.0,Bowen,3.0,74.0,19.0,0.20142857142857146,0.26571428571428574,0.46714285714285714,1.7799999999999998,0.354174656673882,2.391682307772464,1.1172573066308509,0.63043088887951,,,,,,,N
355,515.0,Cornet,3.0,47.0,17.0,0.011428571428571429,0.0,0.011428571428571429,0.12785714285714286,0.3439046086140674,2.251199254158333,0.02572799147609524,0.043970660672798624,,,,,,,N
356,518.0,Downes,3.0,48.0,17.0,0.04214285714285715,0.07928571428571429,0.12142857142857143,1.8185714285714285,0.3439046086140674,2.251199254158333,0.2733599094335119,0.6254150953795826,,,,,,,N
357,519.0,Earthy,3.0,45.0,19.0,0.0,0.0,0.0,0.0,0.354174656673882,2.391682307772464,0.0,0.0,,,,,,,N
358,520.0,Emerson,2.0,44.0,19.0,0.07857142857142858,0.09714285714285713,0.17571428571428574,1.5085714285714287,0.354174656673882,2.391682307772464,0.4202527483657329,0.5342977677823135,,,,,,,N
359,523.0,Ings,4.0,50.0,19.0,0.1464285714285714,0.003571428571428572,0.15,0.14928571428571427,0.354174656673882,2.391682307772464,0.35875234616586954,0.0528732166034581,,,,,,,N
360,524.0,Kilman,2.0,45.0,19.0,0.06142857142857143,0.012857142857142857,0.07428571428571429,1.815,0.354174656673882,2.391682307772464,0.177667828577383,0.6428270018630958,,,,,,,N
361,525.0,Kudus,3.0,62.0,19.0,0.21357142857142858,0.08499999999999999,0.29857142857142854,1.02,0.354174656673882,2.391682307772464,0.7140880033206356,0.36125814980735965,,,,,,,N
362,526.0,L.Guilherme,3.0,47.0,19.0,0.0,0.0,0.0,0.009285714285714286,0.354174656673882,2.391682307772464,0.0,0.0032887646691146188,,,,,,,N
363,527.0,L.Paquetá,3.0,57.0,19.0,0.17642857142857143,0.07714285714285715,0.25357142857142856,1.510714285714286,0.354174656673882,2.391682307772464,0.6064622994708747,0.535056713475186,,,,,,,N
364,530.0,Souček,3.0,49.0,19.0,0.19357142857142853,0.052142857142857144,0.24571428571428572,1.2007142857142856,0.354174656673882,2.391682307772464,0.5876705099098054,0.4252625699062826,,,,,,,N
365,531.0,Ward-Prowse,3.0,62.0,16.0,0.004285714285714286,0.027857142857142858,0.03214285714285715,0.39571428571428574,0.34020938949071994,2.389629479224697,0.07680951897507955,0.13462571555561345,,,,,,,N
366,533.0,Aït-Nouri,2.0,48.0,20.0,0.09,0.049999999999999996,0.13999999999999999,1.6878571428571427,0.3367031251676623,2.4950986478901513,0.34931381070462114,0.5683067748365613,,,,,,,N
367,534.0,B.Traore,3.0,48.0,20.0,0.0,0.0,0.0,0.0,0.3367031251676623,2.4950986478901513,0.0,0.0,,,,,,,N
368,535.0,Bellegarde,3.0,50.0,20.0,0.02,0.04071428571428572,0.060714285714285714,0.8535714285714285,0.3367031251676623,2.4950986478901513,0.1514881321933306,0.287400167553826,,,,,,,N
369,537.0,Chiquinho,3.0,45.0,20.0,0.0,0.003571428571428572,0.003571428571428572,0.0,0.3367031251676623,2.4950986478901513,0.008911066599607685,0.0,,,,,,,N
370,538.0,Chirewa,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.3367031251676623,2.4950986478901513,0.0,0.0,,,,,,,N
371,539.0,Chiwome,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.3367031251676623,2.4950986478901513,0.0,0.0,,,,,,,N
372,540.0,Cundle,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.3367031251676623,2.4950986478901513,0.0,0.0,,,,,,,N
373,541.0,Cunha,4.0,71.0,20.0,0.23785714285714288,0.1692857142857143,0.40714285714285714,1.6314285714285715,0.3367031251676623,2.4950986478901513,1.015861592355276,0.5493070984878149,541.0,10.0,1.0,False,False,4.0,Y
374,542.0,Dawson,2.0,44.0,20.0,0.032857142857142856,0.005,0.03785714285714286,1.1942857142857142,0.3367031251676623,2.4950986478901513,0.09445730595584147,0.4021197323430938,,,,,,,N
375,544.0,Doyle,3.0,48.0,20.0,0.02,0.008571428571428572,0.028571428571428577,0.45642857142857146,0.3367031251676623,2.4950986478901513,0.07128853279686148,0.1536809264158116,,,,,,,N
376,545.0,Fábio Silva,4.0,50.0,20.0,0.0,0.0,0.0,0.0,0.3367031251676623,2.4950986478901513,0.0,0.0,,,,,,,N
377,546.0,Fraser,4.0,45.0,20.0,0.0,0.0,0.0,0.0,0.3367031251676623,2.4950986478901513,0.0,0.0,,,,,,,N
378,547.0,Gonzalez,3.0,44.0,20.0,0.0,0.0,0.0,0.0,0.3367031251676623,2.4950986478901513,0.0,0.0,,,,,,,N
379,548.0,Guedes,3.0,53.0,20.0,0.02857142857142857,0.017142857142857144,0.045714285714285714,0.53,0.3367031251676623,2.4950986478901513,0.11406165247497836,0.17845265633886104,,,,,,,N
380,550.0,Hee Chan,3.0,61.0,20.0,0.0,0.012142857142857144,0.012142857142857144,0.42357142857142854,0.3367031251676623,2.4950986478901513,0.03029762643866613,0.14261782373173124,,,,,,,N
381,551.0,Hodge,3.0,45.0,20.0,0.0,0.0,0.0,0.0,0.3367031251676623,2.4950986478901513,0.0,0.0,,,,,,,N
382,553.0,J.Gomes,3.0,49.0,20.0,0.049999999999999996,0.045714285714285714,0.09571428571428572,1.522142857142857,0.3367031251676623,2.4950986478901513,0.23881658486948598,0.5125102569516344,,,,,,,N
383,555.0,Kalajdžić,4.0,48.0,20.0,0.0,0.0,0.0,0.0,0.3367031251676623,2.4950986478901513,0.0,0.0,,,,,,,N
384,557.0,Mario Jr.,3.0,50.0,20.0,0.06928571428571428,0.053571428571428575,0.12285714285714286,1.682857142857143,0.3367031251676623,2.4950986478901513,0.30654069102650433,0.5666232592107232,,,,,,,N
385,559.0,N.Semedo,2.0,45.0,20.0,0.03571428571428571,0.04642857142857142,0.08214285714285714,1.4557142857142857,0.3367031251676623,2.4950986478901513,0.20495453179097672,0.49014354935121135,,,,,,,N
386,560.0,Neto,3.0,62.0,6.0,0.032857142857142856,0.09642857142857143,0.12928571428571428,0.6671428571428571,0.3099980420791697,2.353010259761364,0.304210612154862,0.2068129795013889,,,,,,,N
387,562.0,Podence,3.0,55.0,20.0,0.002857142857142857,0.0007142857142857143,0.003571428571428572,0.05,0.3367031251676623,2.4950986478901513,0.008911066599607685,0.016835156258383114,,,,,,,N
388,563.0,R.Gomes,3.0,52.0,20.0,0.004285714285714286,0.005,0.009285714285714286,0.4707142857142857,0.3367031251676623,2.4950986478901513,0.023168773158979975,0.1584909710610639,,,,,,,N
389,565.0,Sarabia,3.0,51.0,20.0,0.10214285714285713,0.029999999999999995,0.13214285714285715,0.15928571428571428,0.3367031251676623,2.4950986478901513,0.3297094641854843,0.05363199779456335,,,,,,,N
390,566.0,Strand Larsen,4.0,57.0,20.0,0.25,0.03642857142857143,0.2864285714285714,1.575,0.3367031251676623,2.4950986478901513,0.7146675412885363,0.5303074221390681,,,,,,,N
391,567.0,Toti,2.0,43.0,20.0,0.002142857142857143,0.02214285714285714,0.02428571428571429,1.3585714285714285,0.3367031251676623,2.4950986478901513,0.06059525287733226,0.4574352457634955,,,,,,,N
392,568.0,Muric,1.0,44.0,10.0,0.0,0.0007142857142857143,0.0007142857142857143,1.885,0.37332285254153574,2.3065904602631817,0.001647564614473701,0.7037135770407948,,,,,,,N
393,569.0,Jaden,3.0,53.0,2.0,0.030000000000000002,0.0064285714285714285,0.03642857142857143,0.3307142857142857,0.3414026278788758,2.401128280467727,0.08746967307418149,0.1129067262199425,,,,,,,N
394,570.0,A.Fatawu,3.0,52.0,11.0,0.02928571428571429,0.10142857142857142,0.13071428571428573,0.7857142857142857,0.3630359435937315,2.31270886376303,0.30230408719188184,0.28524252710936043,,,,,,,N
395,571.0,Sávio,3.0,64.0,13.0,0.1285714285714286,0.21,0.3385714285714286,0.5171428571428571,0.3300355046588507,2.426228850506515,0.8214517679572059,0.17067550383786279,,,,,,,N
396,573.0,Milenković,2.0,46.0,16.0,0.13857142857142857,0.03071428571428572,0.1692857142857143,1.0185714285714285,0.34020938949071994,2.389629479224697,0.40453013326875226,0.3465275638669761,573.0,5.0,1.0,False,False,2.0,Y
397,576.0,Irving,3.0,48.0,19.0,0.002857142857142857,0.0,0.002857142857142857,0.10571428571428572,0.354174656673882,2.391682307772464,0.006833378022207039,0.037441320848381816,,,,,,,N
398,577.0,Lindstrøm,3.0,51.0,8.0,0.09999999999999999,0.05785714285714285,0.15785714285714286,0.38357142857142856,0.36564317053813516,2.4345227723931817,0.38430680907063797,0.14025027327069897,,,,,,,N
399,584.0,Brereton Díaz,3.0,49.0,17.0,0.0642857142857143,0.01,0.07428571428571429,0.7371428571428571,0.3439046086140674,2.251199254158333,0.16723194459461907,0.2535068257783697,,,,,,,N
400,585.0,I.Sarr,3.0,57.0,7.0,0.145,0.15857142857142859,0.30357142857142855,0.7328571428571429,0.3566059263890437,2.4502816584059093,0.7438355034446509,0.26134120033939917,,,,,,,N
401,587.0,Summerville,3.0,57.0,19.0,0.0842857142857143,0.0892857142857143,0.17357142857142857,0.8492857142857142,0.354174656673882,2.391682307772464,0.4151277148490777,0.3007954762751755,,,,,,,N
402,588.0,G.Rodríguez,3.0,48.0,19.0,0.01,0.008571428571428572,0.018571428571428572,1.1142857142857143,0.354174656673882,2.391682307772464,0.04441695714434575,0.39465176029375426,,,,,,,N
403,589.0,Füllkrug,4.0,67.0,19.0,0.04785714285714286,0.0064285714285714285,0.05428571428571428,0.12357142857142857,0.354174656673882,2.391682307772464,0.12983418242193376,0.043765868288986855,,,,,,,N
404,590.0,Osula,4.0,49.0,15.0,0.0,0.0,0.0,0.03428571428571429,0.335912604322814,2.372216163003485,0.0,0.011517003576782196,,,,,,,N
405,593.0,De Ligt,2.0,50.0,14.0,0.08499999999999999,0.002142857142857143,0.08714285714285715,1.342142857142857,0.34564665773058595,2.3816367922607573,0.20754263475415174,0.4639071927684078,,,,,,,N
406,594.0,Mazraoui,2.0,47.0,14.0,0.015714285714285715,0.06785714285714287,0.08357142857142859,1.3728571428571428,0.34564665773058595,2.3816367922607573,0.1990367890675062,0.47452348297013297,594.0,2.0,1.0,False,False,2.0,Y
407,595.0,Gruda,3.0,54.0,5.0,0.0,0.002142857142857143,0.002142857142857143,0.09,0.3488332738117622,2.4759511035568185,0.005305609507621754,0.0313949946430586,,,,,,,N
408,596.0,Jota Silva,3.0,59.0,16.0,0.02928571428571429,0.07214285714285715,0.10142857142857142,0.42571428571428577,0.34020938949071994,2.389629479224697,0.2423767043213621,0.14483199724033505,,,,,,,N
409,597.0,Lewis-Skelly,3.0,45.0,1.0,0.0,0.0,0.0,0.057142857142857155,0.32039005794984565,2.461602080855909,0.0,0.018308003311419754,,,,,,,N
410,600.0,Ayari,3.0,50.0,5.0,0.04928571428571429,0.06285714285714286,0.11214285714285714,0.7814285714285714,0.3488332738117622,2.4759511035568185,0.27766023089887176,0.272588286821477,,,,,,,N
411,601.0,Moran,3.0,50.0,5.0,0.0,0.0,0.0,0.0,0.3488332738117622,2.4759511035568185,0.0,0.0,,,,,,,N
412,602.0,Trevitt,3.0,45.0,4.0,0.0,0.0,0.0,0.0,0.35077311313501963,2.290033992647424,0.0,0.0,,,,,,,N
413,603.0,Armstrong,3.0,45.0,8.0,0.0,0.0,0.0,0.0,0.36564317053813516,2.4345227723931817,0.0,0.0,,,,,,,N
414,604.0,King,3.0,45.0,9.0,0.0,0.0,0.0,0.004285714285714286,0.3638174498896985,2.5051220340610603,0.0,0.0015592176423844222,,,,,,,N
415,605.0,Godo,3.0,45.0,9.0,0.0,0.0,0.0,0.0,0.3638174498896985,2.5051220340610603,0.0,0.0,,,,,,,N
416,606.0,Alves,3.0,45.0,11.0,0.0,0.0,0.0,0.0,0.3630359435937315,2.31270886376303,0.0,0.0,,,,,,,N
417,607.0,O’Reilly,3.0,49.0,13.0,0.0,0.0,0.0,0.0,0.3300355046588507,2.426228850506515,0.0,0.0,,,,,,,N
418,608.0,Dibling,3.0,45.0,17.0,0.07357142857142858,0.06357142857142857,0.13714285714285715,1.3407142857142857,0.3439046086140674,2.251199254158333,0.30873589771314286,0.4610778216918604,,,,,,,N
419,609.0,Lankshear,4.0,45.0,18.0,0.0,0.0,0.0,0.0,0.34573924929771127,2.374656552100606,0.0,0.0,,,,,,,N
420,610.0,Moore,3.0,45.0,18.0,0.002857142857142857,0.002142857142857143,0.005,0.06714285714285714,0.34573924929771127,2.374656552100606,0.01187328276050303,0.023213921024274897,,,,,,,N
421,611.0,Szmodics,3.0,58.0,10.0,0.18857142857142858,0.01,0.1985714285714286,1.1442857142857144,0.37332285254153574,2.3065904602631817,0.458022962823689,0.4271880069796717,,,,,,,N
422,612.0,Odobert,3.0,53.0,18.0,0.029999999999999995,0.005714285714285714,0.03571428571428571,0.11642857142857142,0.34573924929771127,2.374656552100606,0.08480916257502163,0.04025392688251924,,,,,,,N
423,613.0,Collyer,3.0,45.0,14.0,0.0,0.0007142857142857143,0.0007142857142857143,0.07357142857142858,0.34564665773058595,2.3816367922607573,0.0017011691373291125,0.025429718390178824,,,,,,,N
424,614.0,Metcalfe,3.0,45.0,8.0,0.0,0.0,0.0,0.0,0.36564317053813516,2.4345227723931817,0.0,0.0,,,,,,,N
425,617.0,Evanilson,4.0,61.0,3.0,0.43000000000000005,0.05384615384615385,0.4838461538461538,0.846153846153846,0.326922530099588,2.4481916278833333,1.1845481030297051,0.27662675623811295,,,,,,,N
426,618.0,Georginio,3.0,55.0,5.0,0.19846153846153847,0.07384615384615385,0.2723076923076923,1.2307692307692308,0.3488332738117622,2.4759511035568185,0.6742205312762413,0.4293332600760151,,,,,,,N
427,619.0,Cajuste,3.0,45.0,10.0,0.006153846153846154,0.013846153846153843,0.02,0.9507692307692307,0.37332285254153574,2.3065904602631817,0.046131809205263635,0.3549438813394909,,,,,,,N
428,620.0,Sosa,3.0,55.0,16.0,0.06076923076923077,0.023076923076923075,0.08384615384615385,0.0776923076923077,0.34020938949071994,2.389629479224697,0.20036124095037844,0.026431652568125165,,,,,,,N
429,621.0,João Félix,3.0,60.0,6.0,0.1423076923076923,0.02307692307692308,0.16538461538461538,0.26384615384615384,0.3099980420791697,2.353010259761364,0.38915169680668704,0.08179179110242707,,,,,,,N
430,622.0,Berge,3.0,50.0,9.0,0.006153846153846154,0.02,0.026153846153846153,0.753076923076923,0.3638174498896985,2.5051220340610603,0.06551857627544312,0.2739825257246267,,,,,,,N
431,623.0,M.Fernandes,3.0,50.0,17.0,0.1153846153846154,0.07615384615384616,0.19153846153846155,2.0092307692307694,0.3439046086140674,2.251199254158333,0.43119124175801926,0.6909837213076494,,,,,,,N
432,625.0,Gündogan,3.0,65.0,13.0,0.10923076923076923,0.11384615384615385,0.22230769230769232,1.2592307692307694,0.3300355046588507,2.426228850506515,0.5393693367664484,0.41559086240502974,,,,,,,N
433,629.0,O'Riley,3.0,55.0,5.0,0.0575,0.055,0.1125,0.22916666666666663,0.3488332738117622,2.4759511035568185,0.278544499150142,0.07994095858186218,,,,,,,N
