,event,playerid,web_name,element_type,team,now_cost,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,XGI_Weighted,XGC_Weighted,AttackOpp_pergame,DefenceOpp_pergame
6231,21.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.41673048707050014,2.01927785215,0.0,0.0
6232,18.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.7954176618898406,0.6446837701899999,0.0,0.0
6233,33.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.7954176618898406,0.6446837701899999,0.0,0.0
6234,37.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.2729411764705883,4.03325,0.0,0.0
6235,28.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.40172110633422187,2.4442081447,0.0,0.0
6236,20.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.2351459292316733,2.22091873632,0.0,0.0
6237,26.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.5876728380571572,3.66510047856,0.0,0.0
6238,38.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.5973581766177805,2.2907110902,0.0,0.0
6239,25.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.5400973366349124,1.5660417903,0.0,0.0
6240,27.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.4674879949679536,1.84490299063,0.0,0.0
6241,36.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.3478888552463483,2.82634329472,0.0,0.0
6242,30.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.5897893416787048,2.693158923575,0.0,0.0
6243,22.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.6379983648101909,1.8118273038000001,0.0,0.0
6244,24.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.24705882352941178,4.76,0.0,0.0
6245,23.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.8266669419453656,1.9589323501599998,0.0,0.0
6246,31.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.32367788494185806,1.64266044076,0.0,0.0
6247,32.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.9223346090599682,2.4234503627,0.0,0.0
6248,19.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.9223346090599682,2.4234503627,0.0,0.0
6249,29.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.38042269822468006,2.11041091405,0.0,0.0
6250,34.0,273.0,Humphreys,3.0,10.0,45.0,0.0,0.0,0.0,0.0,0.7766434757614936,1.54409883446,0.0,0.0
6251,35.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.12447391851733418,1.4551910592266666,0.21913465362472156,0.21328972037705554
6252,21.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.41673048707050014,2.01927785215,0.30407948832376475,0.7140799463743335
6253,18.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.7954176618898406,0.6446837701899999,0.09708179127567058,1.3629715582853563
6254,33.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.7954176618898406,0.6446837701899999,0.09708179127567058,1.3629715582853563
6255,37.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.2729411764705883,4.03325,0.60736,0.4676927335640139
6256,28.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.40172110633422187,2.4442081447,0.3680689912018824,0.688360931030346
6257,20.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.2351459292316733,2.22091873632,0.3344442332340706,0.40292946579521427
6258,26.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.5876728380571572,3.66510047856,0.5519210132419765,1.0069946925061757
6259,38.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.5973581766177805,2.2907110902,0.34495414064188235,1.0235908049927025
6260,25.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.5400973366349124,1.5660417903,0.23582746959811765,0.9254726715397058
6261,27.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.4674879949679536,1.84490299063,0.2778206856478118,0.8010544290244993
6262,36.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.3478888552463483,2.82634329472,0.4256140490872471,0.5961177854897721
6263,30.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.5897893416787048,2.693158923575,0.40555804966776476,1.010621383711804
6264,22.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.6379983648101909,1.8118273038000001,0.27283987633694123,1.0932289627600507
6265,24.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.24705882352941178,4.76,0.7168,0.42334256055363323
6266,23.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.8266669419453656,1.9589323501599998,0.29499216567115294,1.4165181187569704
6267,31.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.32367788494185806,1.64266044076,0.24736533696150592,0.5546315757856661
6268,32.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.9223346090599682,2.4234503627,0.3649431134418824,1.5804474801127573
6269,19.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.9223346090599682,2.4234503627,0.3649431134418824,1.5804474801127573
6270,29.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.38042269822468006,2.11041091405,0.31780305529223535,0.6518654823108782
6271,34.0,274.0,Hutchinson,3.0,10.0,52.0,0.08,0.07058823529411765,0.15058823529411766,1.7135294117647057,0.7766434757614936,1.54409883446,0.2325231186010353,1.3308014381724886
6272,35.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.12447391851733418,1.4551910592266666,0.0,0.0
6273,21.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.41673048707050014,2.01927785215,0.0,0.0
6274,18.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.7954176618898406,0.6446837701899999,0.0,0.0
6275,33.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.7954176618898406,0.6446837701899999,0.0,0.0
6276,37.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.2729411764705883,4.03325,0.0,0.0
6277,28.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.40172110633422187,2.4442081447,0.0,0.0
6278,20.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.2351459292316733,2.22091873632,0.0,0.0
6279,26.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.5876728380571572,3.66510047856,0.0,0.0
6280,38.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.5973581766177805,2.2907110902,0.0,0.0
6281,25.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.5400973366349124,1.5660417903,0.0,0.0
6282,27.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.4674879949679536,1.84490299063,0.0,0.0
6283,36.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.3478888552463483,2.82634329472,0.0,0.0
6284,30.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.5897893416787048,2.693158923575,0.0,0.0
6285,22.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.6379983648101909,1.8118273038000001,0.0,0.0
6286,24.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.24705882352941178,4.76,0.0,0.0
6287,23.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.8266669419453656,1.9589323501599998,0.0,0.0
6288,31.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.32367788494185806,1.64266044076,0.0,0.0
6289,32.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.9223346090599682,2.4234503627,0.0,0.0
6290,19.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.9223346090599682,2.4234503627,0.0,0.0
6291,29.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.38042269822468006,2.11041091405,0.0,0.0
6292,34.0,276.0,Ladapo,4.0,10.0,45.0,0.0,0.0,0.0,0.0,0.7766434757614936,1.54409883446,0.0,0.0
6293,35.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.12447391851733418,1.4551910592266666,0.0,0.03719573565106221
6294,21.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.41673048707050014,2.01927785215,0.0,0.12452887495989064
6295,18.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.7954176618898406,0.6446837701899999,0.0,0.2376895130823759
6296,33.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.7954176618898406,0.6446837701899999,0.0,0.2376895130823759
6297,37.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.2729411764705883,4.03325,0.0,0.0815612456747405
6298,28.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.40172110633422187,2.4442081447,0.0,0.12004371883399101
6299,20.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.2351459292316733,2.22091873632,0.0,0.07026713649981767
6300,26.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.5876728380571572,3.66510047856,0.0,0.17561047160766816
6301,38.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.5973581766177805,2.2907110902,0.0,0.17850467865990147
6302,25.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.5400973366349124,1.5660417903,0.0,0.16139379235913853
6303,27.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.4674879949679536,1.84490299063,0.0,0.1396964126139532
6304,36.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.3478888552463483,2.82634329472,0.0,0.10395737556773232
6305,30.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.5897893416787048,2.693158923575,0.0,0.1762429326898718
6306,22.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.6379983648101909,1.8118273038000001,0.0,0.19064892313151588
6307,24.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.24705882352941178,4.76,0.0,0.07382698961937717
6308,23.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.8266669419453656,1.9589323501599998,0.0,0.24702753324014454
6309,31.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.32367788494185806,1.64266044076,0.0,0.09672256797086112
6310,32.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.9223346090599682,2.4234503627,0.0,0.27561528317791995
6311,19.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.9223346090599682,2.4234503627,0.0,0.27561528317791995
6312,29.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.38042269822468006,2.11041091405,0.0,0.11367925335184557
6313,34.0,277.0,Luongo,3.0,10.0,44.0,0.0,0.0,0.0,0.2988235294117647,0.7766434757614936,1.54409883446,0.0,0.23207934452166987
6314,35.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.12447391851733418,1.4551910592266666,0.10271936888658822,0.23108216872982745
6315,21.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.41673048707050014,2.01927785215,0.1425372601517647,0.773647892467352
6316,18.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.7954176618898406,0.6446837701899999,0.04550708966047058,1.4766694946613748
6317,33.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.7954176618898406,0.6446837701899999,0.04550708966047058,1.4766694946613748
6318,37.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.2729411764705883,4.03325,0.28469999999999995,0.5067072664359863
6319,28.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.40172110633422187,2.4442081447,0.17253233962588235,0.745783418582826
6320,20.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.2351459292316733,2.22091873632,0.15677073432847058,0.43654150156185934
6321,26.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.5876728380571572,3.66510047856,0.25871297495717643,1.0909973393578754
6322,38.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.5973581766177805,2.2907110902,0.16169725342588234,1.1089778855327737
6323,25.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.5400973366349124,1.5660417903,0.11054412637411763,1.0026748202469316
6324,27.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.4674879949679536,1.84490299063,0.13022844639741177,0.8678777130110951
6325,36.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.3478888552463483,2.82634329472,0.19950658550964706,0.6458454277396913
6326,30.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.5897893416787048,2.693158923575,0.1901053357817647,1.094926566081172
6327,22.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.6379983648101909,1.8118273038000001,0.12789369203294118,1.184425199612331
6328,24.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.24705882352941178,4.76,0.33599999999999997,0.4586574394463668
6329,23.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.8266669419453656,1.9589323501599998,0.1382775776583529,1.5346828639879846
6330,31.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.32367788494185806,1.64266044076,0.11595250170070588,0.6008984734567671
6331,32.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.9223346090599682,2.4234503627,0.17106708442588237,1.7122870742313292
6332,19.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.9223346090599682,2.4234503627,0.17106708442588237,1.7122870742313292
6333,29.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.38042269822468006,2.11041091405,0.1489701821682353,0.7062435503512295
6334,34.0,278.0,Morsy,3.0,10.0,49.0,0.017058823529411765,0.05352941176470588,0.07058823529411765,1.856470588235294,0.7766434757614936,1.54409883446,0.10899521184423529,1.4418157702960435
6335,35.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.12447391851733418,1.4551910592266666,0.10528735310875294,0.04927702774245054
6336,21.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.41673048707050014,2.01927785215,0.14610069165555883,0.16497624576379213
6337,18.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.7954176618898406,0.6446837701899999,0.04664476690198235,0.3148918155599193
6338,33.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.7954176618898406,0.6446837701899999,0.04664476690198235,0.3148918155599193
6339,37.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.2729411764705883,4.03325,0.2918175,0.10805259515570938
6340,28.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.40172110633422187,2.4442081447,0.17684564811652942,0.15903429680172432
6341,20.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.2351459292316733,2.22091873632,0.16069000268668235,0.0930901237487742
6342,26.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.5876728380571572,3.66510047856,0.2651807993311059,0.23264930588968638
6343,38.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.5973581766177805,2.2907110902,0.16573968476152942,0.23648356050809782
6344,25.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.5400973366349124,1.5660417903,0.11330772953347058,0.21381500444429183
6345,27.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.4674879949679536,1.84490299063,0.13348415755734708,0.18507024741966638
6346,36.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.3478888552463483,2.82634329472,0.20449425014738826,0.13772305857693673
6347,30.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.5897893416787048,2.693158923575,0.19485796917630882,0.23348719232339316
6348,22.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.6379983648101909,1.8118273038000001,0.13109103433376473,0.25257229383368146
6349,24.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.24705882352941178,4.76,0.3444,0.09780622837370244
6350,23.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.8266669419453656,1.9589323501599998,0.14173451709981175,0.3272628540760183
6351,31.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.32367788494185806,1.64266044076,0.11885131424322354,0.12813836268580617
6352,32.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.9223346090599682,2.4234503627,0.17534376153652942,0.3651359952337404
6353,19.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.9223346090599682,2.4234503627,0.17534376153652942,0.3651359952337404
6354,29.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.38042269822468006,2.11041091405,0.15269443672244118,0.15060263288541748
6355,34.0,281.0,Taylor,3.0,10.0,48.0,0.031176470588235295,0.041176470588235294,0.07235294117647059,0.3958823529411765,0.7766434757614936,1.54409883446,0.11172009214034118,0.3074594465808737
6356,35.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.12447391851733418,1.4551910592266666,0.04622371599896471,0.09211069970282729
6357,21.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.41673048707050014,2.01927785215,0.06414176706829412,0.3083805604321701
6358,18.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.7954176618898406,0.6446837701899999,0.020478190347211763,0.588609069798482
6359,33.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.7954176618898406,0.6446837701899999,0.020478190347211763,0.588609069798482
6360,37.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.2729411764705883,4.03325,0.128115,0.20197647058823534
6361,28.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.40172110633422187,2.4442081447,0.07763955283164707,0.29727361868732416
6362,20.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.2351459292316733,2.22091873632,0.07054683044781176,0.17400798763143824
6363,26.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.5876728380571572,3.66510047856,0.11642083873072942,0.4348779001622963
6364,38.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.5973581766177805,2.2907110902,0.07276376404164707,0.44204505069715755
6365,25.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.5400973366349124,1.5660417903,0.04974485686835294,0.3996720291098352
6366,27.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.4674879949679536,1.84490299063,0.05860280087883531,0.34594111627628565
6367,36.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.3478888552463483,2.82634329472,0.0897779634793412,0.25743775288229775
6368,30.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.5897893416787048,2.693158923575,0.08554740110179412,0.43644411284224155
6369,22.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.6379983648101909,1.8118273038000001,0.05755216141482354,0.47211878995954126
6370,24.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.24705882352941178,4.76,0.1512,0.18282352941176472
6371,23.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.8266669419453656,1.9589323501599998,0.06222490994625882,0.6117335370395706
6372,31.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.32367788494185806,1.64266044076,0.052178625765317656,0.23952163485697497
6373,32.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.9223346090599682,2.4234503627,0.07698018799164708,0.6825276107043765
6374,19.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.9223346090599682,2.4234503627,0.07698018799164708,0.6825276107043765
6375,29.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.38042269822468006,2.11041091405,0.06703658197570589,0.2815127966862632
6376,34.0,359.0,Phillips,3.0,10.0,48.0,0.018235294117647058,0.013529411764705884,0.031764705882352945,0.74,0.7766434757614936,1.54409883446,0.04904784532990589,0.5747161720635052
6377,35.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.12447391851733418,1.4551910592266666,0.0008559947407215686,0.2436027805336299
6378,21.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.41673048707050014,2.01927785215,0.001187810501264706,0.8155660767550318
6379,18.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.7954176618898406,0.6446837701899999,0.0003792257471705882,1.5566791535926472
6380,33.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.7954176618898406,0.6446837701899999,0.0003792257471705882,1.5566791535926472
6381,37.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.2729411764705883,4.03325,0.0023725,0.5341619377162632
6382,28.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.40172110633422187,2.4442081447,0.0014377694968823532,0.786191835749386
6383,20.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.2351459292316733,2.22091873632,0.0013064227860705882,0.4601944156198689
6384,26.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.5876728380571572,3.66510047856,0.0021559414579764707,1.1501103130683308
6385,38.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.5973581766177805,2.2907110902,0.001347477111882353,1.1690650903572681
6386,25.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.5400973366349124,1.5660417903,0.0009212010531176471,1.0570022582260905
6387,27.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.4674879949679536,1.84490299063,0.001085237053311765,0.9149015054461069
6388,36.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.3478888552463483,2.82634329472,0.001662554879247059,0.6808389537674123
6389,30.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.5897893416787048,2.693158923575,0.0015842111315147061,1.1542524351559122
6390,22.0,568.0,Muric,1.0,10.0,44.0,0.0,0.0005882352941176471,0.0005882352941176471,1.957058823529412,0.6379983648101909,1.8118273038000001,0.0010657807669411767,1.2486003292491208
